phase9_gas_chromatogram	File:HP 6890 Gas chromatogram-mass spectrometer used on CSI.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/HP_6890_Gas_chromatogram-mass_spectrometer_used_on_CSI.jpg/1920px-HP_6890_Gas_chromatogram-mass_spectrometer_used_on_CSI.jpg	phase9_gas_chromatogram.jpg
phase9_wood_char_layer	File:Charred Oak Barrels.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Charred_Oak_Barrels.jpg/1920px-Charred_Oak_Barrels.jpg	phase9_wood_char_layer.jpg
phase8_tasting_room	File:Tasting room on the 1st floor of De Goudse Waag 2024-12-01.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Tasting_room_on_the_1st_floor_of_De_Goudse_Waag_2024-12-01.jpg/1920px-Tasting_room_on_the_1st_floor_of_De_Goudse_Waag_2024-12-01.jpg	phase8_tasting_room.jpg
phase5_whisky_auction	File:HK Admiralty 金鐘道 Queensway 太古廣場 Pacific Place Poly Auction preview wine bottles May 2023 Px3 03.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/HK_Admiralty_%E9%87%91%E9%90%98%E9%81%93_Queensway_%E5%A4%AA%E5%8F%A4%E5%BB%A3%E5%A0%B4_Pacific_Place_Poly_Auction_preview_wine_bottles_May_2023_Px3_03.jpg/1920px-HK_Admiralty_%E9%87%91%E9%90%98%E9%81%93_Queensway_%E5%A4%AA%E5%8F%A4%E5%BB%A3%E5%A0%B4_Pacific_Place_Poly_Auction_preview_wine_bottles_May_2023_Px3_03.jpg	phase5_whisky_auction.jpg
phase6_lab_bench	File:2023 Areometr Ballinga.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/2023_Areometr_Ballinga.jpg/1920px-2023_Areometr_Ballinga.jpg	phase6_lab_bench.jpg
phase2_trade_ship_alt	File:The merchant vessel - a sailor boy's voyages around the world (1884) (14593135220).jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/The_merchant_vessel_-_a_sailor_boy%27s_voyages_around_the_world_%281884%29_%2814593135220%29.jpg/1920px-The_merchant_vessel_-_a_sailor_boy%27s_voyages_around_the_world_%281884%29_%2814593135220%29.jpg	phase2_trade_ship_alt.jpg
